"roadID","lambdaLoop","loopNum"
"intersection_1018","lamb2","l43"
"intersection_1018","lamb2","l82"
"intersection_1018","lamb3","l1"
"intersection_1018","lamb3","l31"
"intersection_1018","lamb3","l39"
"intersection_1018","lamb3","l61"
"intersection_1018","lamb4","l88"
"intersection_1018","lamb5","l11"
"intersection_1018","lamb5","l95"
"intersection_1019","lamb1","l55"
"intersection_1019","lamb1","l70"
"intersection_1019","lamb1","l79"
"intersection_1019","lamb1","l85"
"intersection_1019","lamb2","l33"
"intersection_1019","lamb2","l40"
"intersection_1019","lamb2","l41"
"intersection_1019","lamb2","l43"
"intersection_1019","lamb2","l82"
"intersection_1019","lamb2","l97"
"intersection_1019","lamb3","l1"
"intersection_1019","lamb3","l9"
"intersection_1019","lamb3","l16"
"intersection_1019","lamb3","l30"
"intersection_1019","lamb3","l31"
"intersection_1019","lamb3","l39"
"intersection_1019","lamb3","l61"
"intersection_1019","lamb3","l66"
"intersection_1019","lamb3","l90"
"intersection_1019","lamb4","l2"
"intersection_1019","lamb4","l24"
"intersection_1019","lamb4","l31"
"intersection_1019","lamb4","l50"
"intersection_1019","lamb4","l67"
"intersection_1019","lamb4","l75"
"intersection_1019","lamb4","l77"
"intersection_1019","lamb4","l82"
"intersection_1019","lamb4","l88"
"intersection_1019","lamb4","l93"
"intersection_1019","lamb5","l11"
"intersection_1019","lamb5","l38"
"intersection_1019","lamb5","l41"
"intersection_1019","lamb5","l62"
"intersection_1019","lamb5","l75"
"intersection_1019","lamb5","l84"
"intersection_1019","lamb5","l92"
"intersection_1019","lamb5","l95"
"intersection_1020","lamb4","l30"
"intersection_1021","lamb3","l70"
"intersection_1022","lamb2","l41"
"intersection_1025","lamb5","l16"
"intersection_1026","lamb1","l9"
"intersection_1026","lamb1","l11"
"intersection_1026","lamb1","l12"
"intersection_1026","lamb1","l13"
"intersection_1026","lamb1","l14"
"intersection_1026","lamb1","l31"
"intersection_1026","lamb1","l37"
"intersection_1026","lamb1","l47"
"intersection_1026","lamb1","l55"
"intersection_1026","lamb1","l61"
"intersection_1026","lamb2","l41"
"intersection_1026","lamb2","l43"
"intersection_1026","lamb2","l59"
"intersection_1026","lamb2","l67"
"intersection_1026","lamb2","l82"
"intersection_1026","lamb2","l92"
"intersection_1026","lamb2","l95"
"intersection_1026","lamb3","l1"
"intersection_1026","lamb3","l26"
"intersection_1026","lamb3","l31"
"intersection_1026","lamb3","l36"
"intersection_1026","lamb3","l39"
"intersection_1026","lamb3","l40"
"intersection_1026","lamb3","l42"
"intersection_1026","lamb3","l43"
"intersection_1026","lamb3","l45"
"intersection_1026","lamb3","l54"
"intersection_1026","lamb3","l61"
"intersection_1026","lamb3","l73"
"intersection_1026","lamb3","l77"
"intersection_1026","lamb3","l84"
"intersection_1026","lamb4","l1"
"intersection_1026","lamb4","l11"
"intersection_1026","lamb4","l30"
"intersection_1026","lamb4","l44"
"intersection_1026","lamb4","l52"
"intersection_1026","lamb4","l58"
"intersection_1026","lamb4","l85"
"intersection_1026","lamb4","l88"
"intersection_1026","lamb4","l90"
"intersection_1026","lamb4","l97"
"intersection_1026","lamb5","l3"
"intersection_1026","lamb5","l6"
"intersection_1026","lamb5","l11"
"intersection_1026","lamb5","l21"
"intersection_1026","lamb5","l29"
"intersection_1026","lamb5","l30"
"intersection_1026","lamb5","l32"
"intersection_1026","lamb5","l35"
"intersection_1026","lamb5","l50"
"intersection_1026","lamb5","l56"
"intersection_1026","lamb5","l70"
"intersection_1026","lamb5","l81"
"intersection_1026","lamb5","l95"
"intersection_1027","lamb3","l66"
"intersection_1027","lamb3","l90"
"intersection_1027","lamb4","l77"
"intersection_1027","lamb5","l84"
"intersection_1034","lamb1","l1"
"intersection_1034","lamb1","l2"
"intersection_1034","lamb1","l3"
"intersection_1038","lamb1","l1"
"4843236","lamb1","l64"
"4843236","lamb1","l66"
"4843236","lamb1","l68"
"4843236","lamb1","l69"
"4843236","lamb1","l71"
"4843236","lamb1","l73"
"4843236","lamb1","l74"
"4843236","lamb1","l89"
"4843236","lamb1","l91"
"4843236","lamb1","l100"
"4843236","lamb2","l1"
"4843236","lamb2","l2"
"4843236","lamb2","l3"
"4843236","lamb2","l4"
"4843236","lamb2","l5"
"4843236","lamb2","l12"
"4843236","lamb2","l16"
"4843236","lamb2","l22"
"4843236","lamb2","l24"
"4843236","lamb2","l25"
"4843236","lamb2","l27"
"4843236","lamb2","l28"
"4843236","lamb2","l29"
"4843236","lamb2","l30"
"4843236","lamb2","l33"
"4843236","lamb2","l35"
"4843236","lamb2","l36"
"4843236","lamb2","l37"
"4843236","lamb2","l39"
"4843236","lamb2","l40"
"4843236","lamb2","l42"
"4843236","lamb2","l43"
"4843236","lamb2","l44"
"4843236","lamb2","l45"
"4843236","lamb2","l46"
"4843236","lamb2","l47"
"4843236","lamb2","l51"
"4843236","lamb2","l52"
"4843236","lamb2","l56"
"4843236","lamb2","l59"
"4843236","lamb2","l62"
"4843236","lamb2","l63"
"4843236","lamb2","l65"
"4843236","lamb2","l67"
"4843236","lamb2","l71"
"4843236","lamb2","l75"
"4843236","lamb2","l76"
"4843236","lamb2","l81"
"4843236","lamb2","l82"
"4843236","lamb2","l85"
"4843236","lamb2","l86"
"4843236","lamb2","l88"
"4843236","lamb2","l89"
"4843236","lamb2","l90"
"4843236","lamb2","l91"
"4843236","lamb2","l92"
"4843236","lamb2","l96"
"4843236","lamb2","l97"
"4843236","lamb2","l100"
"4843236","lamb3","l2"
"4843236","lamb3","l4"
"4843236","lamb3","l7"
"4843236","lamb3","l10"
"4843236","lamb3","l12"
"4843236","lamb3","l14"
"4843236","lamb3","l15"
"4843236","lamb3","l16"
"4843236","lamb3","l22"
"4843236","lamb3","l23"
"4843236","lamb3","l24"
"4843236","lamb3","l25"
"4843236","lamb3","l26"
"4843236","lamb3","l30"
"4843236","lamb3","l33"
"4843236","lamb3","l34"
"4843236","lamb3","l35"
"4843236","lamb3","l36"
"4843236","lamb3","l39"
"4843236","lamb3","l40"
"4843236","lamb3","l43"
"4843236","lamb3","l46"
"4843236","lamb3","l47"
"4843236","lamb3","l50"
"4843236","lamb3","l51"
"4843236","lamb3","l53"
"4843236","lamb3","l58"
"4843236","lamb3","l60"
"4843236","lamb3","l62"
"4843236","lamb3","l63"
"4843236","lamb3","l65"
"4843236","lamb3","l69"
"4843236","lamb3","l70"
"4843236","lamb3","l75"
"4843236","lamb3","l76"
"4843236","lamb3","l78"
"4843236","lamb3","l79"
"4843236","lamb3","l81"
"4843236","lamb3","l84"
"4843236","lamb3","l85"
"4843236","lamb3","l88"
"4843236","lamb3","l90"
"4843236","lamb3","l92"
"4843236","lamb3","l93"
"4843236","lamb3","l96"
"4843236","lamb3","l97"
"4843236","lamb3","l99"
"4843236","lamb3","l100"
"4843236","lamb4","l4"
"4843236","lamb4","l7"
"4843236","lamb4","l10"
"4843236","lamb4","l11"
"4843236","lamb4","l12"
"4843236","lamb4","l15"
"4843236","lamb4","l18"
"4843236","lamb4","l19"
"4843236","lamb4","l20"
"4843236","lamb4","l21"
"4843236","lamb4","l23"
"4843236","lamb4","l29"
"4843236","lamb4","l31"
"4843236","lamb4","l32"
"4843236","lamb4","l33"
"4843236","lamb4","l37"
"4843236","lamb4","l39"
"4843236","lamb4","l40"
"4843236","lamb4","l41"
"4843236","lamb4","l42"
"4843236","lamb4","l43"
"4843236","lamb4","l44"
"4843236","lamb4","l47"
"4843236","lamb4","l49"
"4843236","lamb4","l57"
"4843236","lamb4","l59"
"4843236","lamb4","l60"
"4843236","lamb4","l62"
"4843236","lamb4","l64"
"4843236","lamb4","l65"
"4843236","lamb4","l66"
"4843236","lamb4","l68"
"4843236","lamb4","l70"
"4843236","lamb4","l71"
"4843236","lamb4","l72"
"4843236","lamb4","l76"
"4843236","lamb4","l77"
"4843236","lamb4","l78"
"4843236","lamb4","l80"
"4843236","lamb4","l81"
"4843236","lamb4","l85"
"4843236","lamb4","l91"
"4843236","lamb4","l92"
"4843236","lamb4","l97"
"4843236","lamb4","l100"
"4843236","lamb5","l4"
"4843236","lamb5","l5"
"4843236","lamb5","l10"
"4843236","lamb5","l11"
"4843236","lamb5","l13"
"4843236","lamb5","l14"
"4843236","lamb5","l15"
"4843236","lamb5","l16"
"4843236","lamb5","l18"
"4843236","lamb5","l19"
"4843236","lamb5","l20"
"4843236","lamb5","l21"
"4843236","lamb5","l23"
"4843236","lamb5","l25"
"4843236","lamb5","l26"
"4843236","lamb5","l28"
"4843236","lamb5","l31"
"4843236","lamb5","l33"
"4843236","lamb5","l35"
"4843236","lamb5","l36"
"4843236","lamb5","l37"
"4843236","lamb5","l38"
"4843236","lamb5","l39"
"4843236","lamb5","l43"
"4843236","lamb5","l45"
"4843236","lamb5","l49"
"4843236","lamb5","l50"
"4843236","lamb5","l54"
"4843236","lamb5","l58"
"4843236","lamb5","l61"
"4843236","lamb5","l62"
"4843236","lamb5","l65"
"4843236","lamb5","l66"
"4843236","lamb5","l68"
"4843236","lamb5","l70"
"4843236","lamb5","l71"
"4843236","lamb5","l74"
"4843236","lamb5","l76"
"4843236","lamb5","l77"
"4843236","lamb5","l78"
"4843236","lamb5","l82"
"4843236","lamb5","l84"
"4843236","lamb5","l85"
"4843236","lamb5","l87"
"4843236","lamb5","l90"
"4843236","lamb5","l93"
"4843236","lamb5","l94"
"4843236","lamb5","l98"
"4843236","lamb5","l99"
"intersection_1049","lamb1","l64"
"intersection_1049","lamb1","l66"
"intersection_1049","lamb1","l68"
"intersection_1049","lamb1","l69"
"intersection_1049","lamb1","l71"
"intersection_1049","lamb1","l73"
"intersection_1049","lamb1","l74"
"intersection_1049","lamb1","l89"
"intersection_1049","lamb1","l91"
"intersection_1049","lamb1","l100"
"intersection_1049","lamb2","l1"
"intersection_1049","lamb2","l2"
"intersection_1049","lamb2","l3"
"intersection_1049","lamb2","l4"
"intersection_1049","lamb2","l5"
"intersection_1049","lamb2","l12"
"intersection_1049","lamb2","l16"
"intersection_1049","lamb2","l22"
"intersection_1049","lamb2","l24"
"intersection_1049","lamb2","l25"
"intersection_1049","lamb2","l27"
"intersection_1049","lamb2","l28"
"intersection_1049","lamb2","l29"
"intersection_1049","lamb2","l30"
"intersection_1049","lamb2","l33"
"intersection_1049","lamb2","l35"
"intersection_1049","lamb2","l36"
"intersection_1049","lamb2","l37"
"intersection_1049","lamb2","l39"
"intersection_1049","lamb2","l40"
"intersection_1049","lamb2","l42"
"intersection_1049","lamb2","l43"
"intersection_1049","lamb2","l44"
"intersection_1049","lamb2","l45"
"intersection_1049","lamb2","l46"
"intersection_1049","lamb2","l47"
"intersection_1049","lamb2","l51"
"intersection_1049","lamb2","l52"
"intersection_1049","lamb2","l56"
"intersection_1049","lamb2","l59"
"intersection_1049","lamb2","l62"
"intersection_1049","lamb2","l63"
"intersection_1049","lamb2","l65"
"intersection_1049","lamb2","l67"
"intersection_1049","lamb2","l71"
"intersection_1049","lamb2","l75"
"intersection_1049","lamb2","l76"
"intersection_1049","lamb2","l81"
"intersection_1049","lamb2","l82"
"intersection_1049","lamb2","l85"
"intersection_1049","lamb2","l86"
"intersection_1049","lamb2","l88"
"intersection_1049","lamb2","l89"
"intersection_1049","lamb2","l90"
"intersection_1049","lamb2","l91"
"intersection_1049","lamb2","l92"
"intersection_1049","lamb2","l96"
"intersection_1049","lamb2","l97"
"intersection_1049","lamb2","l100"
"intersection_1049","lamb3","l2"
"intersection_1049","lamb3","l4"
"intersection_1049","lamb3","l7"
"intersection_1049","lamb3","l10"
"intersection_1049","lamb3","l12"
"intersection_1049","lamb3","l14"
"intersection_1049","lamb3","l15"
"intersection_1049","lamb3","l16"
"intersection_1049","lamb3","l22"
"intersection_1049","lamb3","l23"
"intersection_1049","lamb3","l24"
"intersection_1049","lamb3","l25"
"intersection_1049","lamb3","l26"
"intersection_1049","lamb3","l30"
"intersection_1049","lamb3","l33"
"intersection_1049","lamb3","l34"
"intersection_1049","lamb3","l35"
"intersection_1049","lamb3","l36"
"intersection_1049","lamb3","l39"
"intersection_1049","lamb3","l40"
"intersection_1049","lamb3","l43"
"intersection_1049","lamb3","l46"
"intersection_1049","lamb3","l47"
"intersection_1049","lamb3","l50"
"intersection_1049","lamb3","l51"
"intersection_1049","lamb3","l53"
"intersection_1049","lamb3","l58"
"intersection_1049","lamb3","l60"
"intersection_1049","lamb3","l62"
"intersection_1049","lamb3","l63"
"intersection_1049","lamb3","l65"
"intersection_1049","lamb3","l69"
"intersection_1049","lamb3","l70"
"intersection_1049","lamb3","l75"
"intersection_1049","lamb3","l76"
"intersection_1049","lamb3","l78"
"intersection_1049","lamb3","l79"
"intersection_1049","lamb3","l81"
"intersection_1049","lamb3","l84"
"intersection_1049","lamb3","l85"
"intersection_1049","lamb3","l88"
"intersection_1049","lamb3","l90"
"intersection_1049","lamb3","l92"
"intersection_1049","lamb3","l93"
"intersection_1049","lamb3","l96"
"intersection_1049","lamb3","l97"
"intersection_1049","lamb3","l99"
"intersection_1049","lamb3","l100"
"intersection_1049","lamb4","l4"
"intersection_1049","lamb4","l7"
"intersection_1049","lamb4","l10"
"intersection_1049","lamb4","l11"
"intersection_1049","lamb4","l12"
"intersection_1049","lamb4","l15"
"intersection_1049","lamb4","l18"
"intersection_1049","lamb4","l19"
"intersection_1049","lamb4","l20"
"intersection_1049","lamb4","l21"
"intersection_1049","lamb4","l23"
"intersection_1049","lamb4","l29"
"intersection_1049","lamb4","l31"
"intersection_1049","lamb4","l32"
"intersection_1049","lamb4","l33"
"intersection_1049","lamb4","l37"
"intersection_1049","lamb4","l39"
"intersection_1049","lamb4","l40"
"intersection_1049","lamb4","l41"
"intersection_1049","lamb4","l42"
"intersection_1049","lamb4","l43"
"intersection_1049","lamb4","l44"
"intersection_1049","lamb4","l47"
"intersection_1049","lamb4","l49"
"intersection_1049","lamb4","l57"
"intersection_1049","lamb4","l59"
"intersection_1049","lamb4","l60"
"intersection_1049","lamb4","l62"
"intersection_1049","lamb4","l64"
"intersection_1049","lamb4","l65"
"intersection_1049","lamb4","l66"
"intersection_1049","lamb4","l68"
"intersection_1049","lamb4","l70"
"intersection_1049","lamb4","l71"
"intersection_1049","lamb4","l72"
"intersection_1049","lamb4","l76"
"intersection_1049","lamb4","l77"
"intersection_1049","lamb4","l78"
"intersection_1049","lamb4","l80"
"intersection_1049","lamb4","l81"
"intersection_1049","lamb4","l85"
"intersection_1049","lamb4","l91"
"intersection_1049","lamb4","l92"
"intersection_1049","lamb4","l97"
"intersection_1049","lamb4","l100"
"intersection_1049","lamb5","l4"
"intersection_1049","lamb5","l5"
"intersection_1049","lamb5","l10"
"intersection_1049","lamb5","l11"
"intersection_1049","lamb5","l13"
"intersection_1049","lamb5","l14"
"intersection_1049","lamb5","l15"
"intersection_1049","lamb5","l16"
"intersection_1049","lamb5","l18"
"intersection_1049","lamb5","l19"
"intersection_1049","lamb5","l20"
"intersection_1049","lamb5","l21"
"intersection_1049","lamb5","l23"
"intersection_1049","lamb5","l25"
"intersection_1049","lamb5","l26"
"intersection_1049","lamb5","l28"
"intersection_1049","lamb5","l31"
"intersection_1049","lamb5","l33"
"intersection_1049","lamb5","l35"
"intersection_1049","lamb5","l36"
"intersection_1049","lamb5","l37"
"intersection_1049","lamb5","l38"
"intersection_1049","lamb5","l39"
"intersection_1049","lamb5","l43"
"intersection_1049","lamb5","l45"
"intersection_1049","lamb5","l49"
"intersection_1049","lamb5","l50"
"intersection_1049","lamb5","l54"
"intersection_1049","lamb5","l58"
"intersection_1049","lamb5","l61"
"intersection_1049","lamb5","l62"
"intersection_1049","lamb5","l65"
"intersection_1049","lamb5","l66"
"intersection_1049","lamb5","l68"
"intersection_1049","lamb5","l70"
"intersection_1049","lamb5","l71"
"intersection_1049","lamb5","l74"
"intersection_1049","lamb5","l76"
"intersection_1049","lamb5","l77"
"intersection_1049","lamb5","l78"
"intersection_1049","lamb5","l82"
"intersection_1049","lamb5","l84"
"intersection_1049","lamb5","l85"
"intersection_1049","lamb5","l87"
"intersection_1049","lamb5","l90"
"intersection_1049","lamb5","l93"
"intersection_1049","lamb5","l94"
"intersection_1049","lamb5","l98"
"intersection_1049","lamb5","l99"
"intersection_1052","lamb2","l31"
"intersection_1052","lamb5","l10"
"intersection_1059","lamb2","l31"
"intersection_1062","lamb2","l31"
"intersection_1063","lamb5","l10"
"intersection_1064","lamb2","l50"
"intersection_1066","lamb1","l4"
"intersection_1066","lamb1","l5"
"intersection_1066","lamb1","l6"
"intersection_1066","lamb1","l7"
"intersection_1066","lamb1","l8"
"intersection_1066","lamb1","l10"
"intersection_1066","lamb1","l15"
"intersection_1066","lamb1","l16"
"intersection_1066","lamb1","l17"
"intersection_1066","lamb1","l18"
"intersection_1066","lamb1","l19"
"intersection_1066","lamb1","l20"
"intersection_1066","lamb1","l21"
"intersection_1066","lamb1","l22"
"intersection_1066","lamb1","l23"
"intersection_1066","lamb1","l24"
"intersection_1066","lamb1","l29"
"intersection_1066","lamb1","l65"
"intersection_1066","lamb1","l67"
"intersection_1066","lamb1","l71"
"intersection_1066","lamb1","l72"
"intersection_1066","lamb1","l74"
"intersection_1066","lamb2","l18"
"intersection_1066","lamb2","l30"
"intersection_1066","lamb2","l64"
"intersection_1066","lamb2","l90"
"intersection_1066","lamb2","l91"
"intersection_1066","lamb3","l20"
"intersection_1066","lamb3","l51"
"intersection_1066","lamb3","l69"
"intersection_1066","lamb4","l32"
"intersection_1066","lamb4","l57"
"intersection_1066","lamb4","l70"
"intersection_1066","lamb4","l84"
"intersection_1066","lamb4","l98"
"intersection_1066","lamb5","l14"
