,FROM,TO,test2
2998,2304262,2304263,22.654407673352587
2999,2304263,2304262,22.654407673352587
3000,1667291,2304263,19.607323600328556
3001,2304263,1667291,19.607323600328556
3002,1667532,2304295,9.075372296522618
3003,2304295,1667532,9.075372296522618
3004,1667108,2304295,6.763913837829028
3005,2304295,1667108,6.763913837829028
3006,1667108,2304296,36.36628600196074
3007,2304296,1667108,36.36628600196074
3008,2304296,2304297,21.462070427386664
3009,2304297,2304296,21.462070427386664
3010,2304296,2304315,273.9726027397261
3011,2304315,1667202,6.24873038163624
3012,1667202,2304315,6.24873038163624
3013,2304315,2304296,20.335974139529956
3014,2304316,2304256,8.920449025374703
3015,2304256,2304316,8.920449025374703
3016,2304316,2304317,12.320818208314567
3017,2304317,2304316,12.320818208314567
3018,1667534,2304337,10.708954894323591
3019,2304337,1667534,10.708954894323591
3020,2304337,2304338,9.73742084205506
3021,2304338,2304337,9.73742084205506
3022,2304337,2304339,1.3027388428146225
3023,2304339,2304337,1.3027388428146225
3024,2304295,2304297,33.03215777713009
3025,2304297,2304295,33.03215777713009
3026,1667203,2304316,78.78631393101138
3027,2304316,1667203,24.928680568435745
3028,2304316,2306975,6.866979323988943
3029,2306975,2304316,6.866979323988943
3030,2307015,2307016,3.510770779788559
3031,2307016,2307015,3.510770779788559
3032,2307016,2304255,9.693260203315582
3033,2304255,2307016,9.693260203315582
3034,2304255,2304315,18.348745396253413
3035,2304315,2304255,18.348745396253413
3036,2136382,2304255,108.30501259604044
3037,2304255,2136382,34.268655661835496
3038,1667066,2307015,40.753948038716246
3039,2307015,1667066,12.89490651192779
3040,2304217,2307063,20.88798212377344
3041,2307063,2304217,20.88798212377344
3042,2307063,2307064,18.45914699310211
3043,2307064,2307063,18.45914699310211
3044,1665113,1665116,13.677833829319587
3045,1665116,1665113,13.677833829319587
3046,1664797,2307115,9.317894774030012
3047,2307115,1664563,22.16864064721832
3048,1664563,2307115,22.16864064721832
3049,2307115,1664797,9.317894774030012
3050,1661746,1661526,12.106696376309346
3051,1661526,1661746,12.106696376309346
3052,2176642,2312017,2465.753424657534
3053,2312017,1663328,6027.397260273973
3054,15377,2312116,0.662409581092181
3055,2312116,2182527,1095.890410958904
3056,2182353,2312117,273.972602739726
3057,2312117,15378,547.945205479452
3058,15378,2312118,0.662409581092181
3059,2312118,2182518,273.972602739726
3060,2182528,2312119,1095.890410958904
3061,2312119,15377,273.972602739726
3062,2312125,2182701,45.37505630481439
3063,2180748,2312956,6.182489423527022
3064,2312956,2180752,1.7001845914699312
3065,2180752,2312957,0.662409581092181
3066,2312957,2026280,1095.890410958904
3067,2182348,2312958,7.529388905081124
3068,2312958,2182350,1.0598553297474895
3069,2182350,2312959,1.7664255495791492
3070,2312959,2026263,547.945205479452
3071,2026275,2312960,1.1040159684869684
3072,2312960,2026268,44.88928927868013
3073,2180701,2312961,7.28650539201399
3074,2312961,2026275,0.6403292617224416
3075,2026332,2312962,41.29019722141261
3076,2312962,2026276,0.8832127747895746
3077,2026276,2312963,0.8832127747895746
3078,2312963,2180633,273.972602739726
3079,2182524,2314835,26.82758803423333
3080,2314835,2182528,8.434681999240437
3081,2182353,2314836,3013.698630136986
3082,2314836,2182518,5.387597926216405
3083,2314835,2314836,1.5897829946212343
3084,2314836,2314835,1.5897829946212343
3085,1663329,1663327,3.9082165284438677
3086,1662177,10503,273.972602739726
3087,10503,1662177,23.93596605698574
3088,1663087,2026262,547.945205479452
3089,2026263,2180634,821.917808219178
3090,2180633,2026279,1095.890410958904
3091,2026280,2026253,1917.8082191780823
3092,2026253,2176406,1095.890410958904
3093,2176582,2182353,6.911139962728421
3094,2182527,2176608,547.945205479452
3095,2182528,2182527,80.6594066576579
3096,1667520,2332015,10.309513833465212
3097,2332015,1667529,8.05260306701218
3098,1667529,2332015,8.05260306701218
3099,2332015,1667520,23.82370458606313
3100,1664486,2332124,7.138929221982855
3101,2332124,1664489,23.82370458606313
3102,1664489,2332124,23.82370458606313
3103,2332124,1664486,7.138929221982855
3104,2332125,1665132,10.338588782631172
3105,1665132,2332125,10.338588782631172
3106,1666240,1666112,73.69207042617184
3107,1666112,1666240,73.69207042617184
3108,2030906,1665466,51.57049246680018
3109,1665466,2030906,51.57049246680018
3110,2023863,1677469,36.84603521308592
3111,1677469,2023863,36.84603521308592
3112,1662247,2270162,69.99351007334315
3113,2270162,1662247,69.99351007334315
3114,1662404,2059734,29.14602156805596
3115,2059734,1662404,29.14602156805596
3116,1662374,1662538,95.8136483855435
3117,1662538,1662374,95.8136483855435
3118,1662538,1662811,81.08919113182924
3119,1662811,1662538,81.08919113182924
3120,1661802,2008366,51.57049246680018
3121,2008366,1661802,51.57049246680018
3122,1661551,1661549,3.6985603528287005
3123,1661549,1661551,3.6985603528287005
3124,1679723,2016715,18.362116900477393
3125,2016715,1679723,18.362116900477393
3126,1663276,1663210,23.823704586063133
3127,1663210,1663276,6.8389169146597935
3128,1661558,1661551,22.12157795937166
3129,1661551,1661558,22.12157795937166
3130,2016715,2005025,7.5548553753171
3131,2005025,2016715,7.5548553753171
