RDWY_LINK_ID,REF_SITE_FROM_ID,REF_SITE_TO_ID,LCM_FROM_TO_DIS,LOC_FLKOS_FT,LOC_TLKOS_FT,ST_PRMY_SYMB_TY,FNCT_CLS_CTGY_TYCD,FNCT_CLS_CTGY_TYDC
4820404,1663291,1663292,739,422,739,,60,Urban Other Connecting Link Principal Arterial
4820405,1663292,1663293,264,0,264,,60,Urban Other Connecting Link Principal Arterial
4820406,1663294,1663299,686,0,686,,60,Urban Other Connecting Link Principal Arterial
4820407,1663218,1663299,475,0,475,,97,Urban Local
4820410,1663299,1663301,475,0,475,,60,Urban Other Connecting Link Principal Arterial
4820411,1663224,1663301,422,0,422,,97,Urban Local
4820419,1663366,10668,211,0,211,,45,Rural Local
4820422,1663301,1663314,898,0,898,,60,Urban Other Connecting Link Principal Arterial
4820423,1663314,1663229,475,0,475,,86,Urban Minor Arterial
4820426,1663314,1663319,317,0,317,,60,Urban Other Connecting Link Principal Arterial
4820427,1663319,15381,370,0,370,,60,Urban Other Connecting Link Principal Arterial
4820452,1663276,1663358,264,0,264,,86,Urban Minor Arterial
4820463,1663059,1663352,1584,0,1584,CTH,60,Urban Other Connecting Link Principal Arterial
4820464,1663351,1663352,686,0,686,,96,Urban Collector
4820467,1663361,1663351,1267,0,1267,,96,Urban Collector
4820471,1663352,1663355,581,0,581,,97,Urban Local
4820472,1663378,1663308,317,0,317,,97,Urban Local
4820477,1663372,1663291,317,0,317,,86,Urban Minor Arterial
4820480,1663361,1663374,475,0,475,,96,Urban Collector
4820481,1663344,1663374,211,0,211,,60,Urban Other Connecting Link Principal Arterial
4820484,1663375,1663292,370,0,370,,97,Urban Local
4820485,1663375,1663372,739,0,317,,96,Urban Collector
4820485,1663375,1663372,739,317,739,,96,Urban Collector
4820487,1663372,1663377,1320,0,1320,,96,Urban Collector
4820488,1663299,1663377,370,0,370,,97,Urban Local
4820491,1663377,1663383,475,0,475,,96,Urban Collector
4820492,1663301,1663383,370,0,370,,97,Urban Local
4820493,1663383,1663390,845,0,317,,96,Urban Collector
4820493,1663383,1663390,845,317,845,,96,Urban Collector
4820494,1663390,1663314,264,0,264,,96,Urban Collector
4820497,1663390,1663395,317,0,317,,96,Urban Collector
4820498,1663319,1663395,317,0,317,,97,Urban Local
4820533,1663422,1663390,158,0,158,,97,Urban Local
4820534,1663395,1663422,422,0,106,,97,Urban Local
4820534,1663395,1663422,422,106,422,,97,Urban Local
4820543,1663374,1663430,422,0,422,,60,Urban Other Connecting Link Principal Arterial
4820545,10691,10695,3432,0,1000,,45,Rural Local
4820545,10691,10695,3432,1000,3432,,45,Rural Local
4820548,1663438,1663361,475,0,475,,97,Urban Local
4820550,1663439,1663351,475,0,475,,97,Urban Local
4820551,1663439,1663438,950,0,950,,97,Urban Local
4820552,1663444,1663372,317,0,317,,86,Urban Minor Arterial
4820555,1663352,1663440,370,0,370,CTH,60,Urban Other Connecting Link Principal Arterial
4820556,1663440,1663439,739,0,739,,97,Urban Local
4820558,1663444,1663446,317,0,317,,97,Urban Local
4820567,1663450,1663444,950,0,950,,97,Urban Local
4820570,1663449,1663375,317,0,317,,97,Urban Local
4820571,1663446,1663449,422,0,422,,97,Urban Local
4820577,1663452,1663450,370,0,370,,97,Urban Local
4820578,1663377,1663452,370,0,370,,97,Urban Local
4820579,1663383,1663455,370,0,370,,97,Urban Local
4820580,1663422,1663455,898,0,898,,97,Urban Local
4820581,1663455,1663452,475,0,475,,97,Urban Local
4820593,1663549,1662365,6706,0,6706,,45,Rural Local
4820596,1663449,1663472,422,0,422,,97,Urban Local
4820608,1663507,1663422,264,0,264,,97,Urban Local
4820609,1663498,1663507,317,0,317,,97,Urban Local
4820611,1663510,1663498,1214,0,1214,,97,Urban Local
4820612,1663355,1663492,686,0,686,,97,Urban Local
4820617,1663430,1663508,422,0,422,,96,Urban Collector
4820618,1663508,1663375,1320,0,1320,,96,Urban Collector
4820620,1663438,1663515,422,0,422,,97,Urban Local
4820621,1663430,1663515,528,0,528,,60,Urban Other Connecting Link Principal Arterial
4820668,1663508,1663553,370,0,370,,97,Urban Local
4820669,1663472,1663553,528,0,528,,97,Urban Local
4820677,1663563,1663498,317,0,317,,97,Urban Local
4820708,1663440,1663570,634,0,520,CTH,60,Urban Other Connecting Link Principal Arterial
4820708,1663440,1663570,634,520,634,CTH,60,Urban Other Connecting Link Principal Arterial
4820712,1663578,1663449,634,0,634,,97,Urban Local
4820713,1663577,1663472,528,0,528,,97,Urban Local
4820714,1663578,1663577,317,0,317,,97,Urban Local
4820715,1663579,1663578,317,0,317,,97,Urban Local
4820716,1663446,1663579,634,0,634,,97,Urban Local
4820723,1663581,1663579,370,0,370,,97,Urban Local
4820724,1663581,1663444,634,0,634,,86,Urban Minor Arterial
4820731,1663584,1663581,898,0,898,,97,Urban Local
4820732,1663587,1663584,211,0,211,,97,Urban Local
4820733,1663590,1663587,686,0,686,,97,Urban Local
4820737,1663601,1663507,475,0,475,,97,Urban Local
4820738,1663601,1663590,792,0,792,,97,Urban Local
4820745,1663553,1663603,317,0,317,,97,Urban Local
4820746,1663577,1663603,317,0,317,,97,Urban Local
4820756,1663489,1663611,845,0,845,,97,Urban Local
4820786,1663603,1663647,317,0,317,,97,Urban Local
4820791,1663652,1663581,370,0,370,,86,Urban Minor Arterial
4820800,1663510,1663665,792,0,792,,96,Urban Collector
4820801,1663603,1663663,370,0,370,,97,Urban Local
4820802,1663663,1663640,158,0,158,,97,Urban Local
4820804,1663515,1663661,1056,0,1056,,60,Urban Other Connecting Link Principal Arterial
4820809,1663668,1663601,317,0,317,,97,Urban Local
4820821,1663665,1663678,158,0,158,,97,Urban Local
4820826,1663675,1663578,739,0,528,,97,Urban Local
4820826,1663675,1663578,739,528,739,,97,Urban Local
4820827,1663675,1663652,211,0,211,,97,Urban Local
4820839,1663688,1663508,1214,0,1214,,96,Urban Collector
4820859,1663569,1663739,1162,0,1162,,45,Rural Local
4820872,1663688,1663722,317,0,317,,97,Urban Local
4820873,1663553,1663722,1056,0,1056,,97,Urban Local
4820876,1663665,1663729,317,0,317,,96,Urban Collector
4820895,1663663,1663737,581,0,581,,97,Urban Local
4820896,1663737,1663675,581,0,581,,97,Urban Local
4820899,1663729,1663759,317,0,317,,97,Urban Local
4820902,1663722,1663745,370,0,370,,97,Urban Local
4820903,1663647,1663745,686,0,686,,97,Urban Local
4820905,1663721,1663762,422,0,422,,97,Urban Local
4820915,1663777,1663741,370,0,370,,97,Urban Local
4820916,1663777,1663685,422,0,422,,97,Urban Local
4820935,1663793,1663647,898,0,898,,97,Urban Local
4820936,1663793,1663737,317,0,317,,97,Urban Local
4820937,1663836,1663794,317,0,317,,45,Rural Local
4820953,1663836,1663739,1214,0,1214,,45,Rural Local
4820973,1663745,1663815,422,0,422,,97,Urban Local
4820974,1663818,1663652,792,0,528,,86,Urban Minor Arterial
4820974,1663818,1663652,792,528,792,,86,Urban Minor Arterial
4820975,1663830,1663777,422,0,422,,97,Urban Local
4820976,1663762,1663830,475,0,475,,97,Urban Local
4820982,1663823,1663736,264,0,264,,97,Urban Local
4820996,1663837,1663793,370,0,370,,97,Urban Local
4821010,1663729,1663851,528,0,317,,96,Urban Collector
4821010,1663729,1663851,528,317,528,,96,Urban Collector
4821013,1663843,1663823,211,0,158,,97,Urban Local
4821013,1663843,1663823,211,158,211,,97,Urban Local
4821014,1663843,1663688,739,0,634,,96,Urban Collector
4821014,1663843,1663688,739,634,739,,96,Urban Collector
4821015,1663851,15377,211,0,211,,96,Urban Collector
4821016,1663850,1663844,317,0,317,,97,Urban Local
4821017,1663755,1663850,422,0,422,,97,Urban Local
4821018,1663815,1663837,475,0,475,,97,Urban Local
4821019,1663888,1663836,317,0,317,,45,Rural Local
4821020,15378,1663861,686,0,686,,86,Urban Minor Arterial
4821021,1663722,1663843,898,0,581,,97,Urban Local
4821021,1663722,1663843,898,581,898,,97,Urban Local
4821022,1663861,1663862,634,0,634,,86,Urban Minor Arterial
4821032,1663863,1663850,317,0,317,,97,Urban Local
4821035,1663866,1663863,370,0,370,,97,Urban Local
4821041,1663830,1663866,792,0,792,,97,Urban Local
4821054,1663921,1663366,2851,0,2851,,45,Rural Local
4821059,1663745,1663876,528,0,528,,97,Urban Local
4821060,1663570,1663873,1373,0,1118,CTH,60,Urban Other Connecting Link Principal Arterial
4821060,1663570,1663873,1373,1118,1373,CTH,60,Urban Other Connecting Link Principal Arterial
4821070,1663860,1663836,1426,0,370,,45,Rural Local
4821070,1663860,1663836,1426,370,1426,,45,Rural Local
4821100,1663903,1663843,370,0,370,,96,Urban Collector
4821103,1663851,1663919,370,0,370,,96,Urban Collector
4821106,1663844,1663916,422,0,422,,97,Urban Local
4821107,10698,1663943,2218,0,2218,,96,Urban Collector
4821108,1663943,1663938,2640,0,2640,,45,Rural Local
4821112,1663549,1663992,2376,0,2376,,45,Rural Local
4821127,1663916,1663949,1531,0,1531,,97,Urban Local
4821128,1663949,1663926,106,0,106,,97,Urban Local
4821156,1663972,1663819,898,0,898,,97,Urban Local
4821157,1663919,1663972,370,0,370,,96,Urban Collector
4821165,1663968,1663818,1373,0,1056,,97,Urban Local
4821165,1663968,1663818,1373,1056,1373,,97,Urban Local
4821177,1663981,1663862,634,0,444,,96,Urban Collector
4821177,1663981,1663862,634,444,634,,96,Urban Collector
4821181,1663980,1663830,792,0,792,,97,Urban Local
4821187,1663983,1663968,264,0,264,,97,Urban Local
4821188,1663998,1663949,264,0,264,,97,Urban Local
4821189,1663998,1663980,422,0,422,,96,Urban Collector
4821192,1664002,1663980,264,0,264,,96,Urban Collector
4821206,1664009,1664002,317,0,317,,96,Urban Collector
4821207,1663972,1664009,211,0,211,,96,Urban Collector
4821208,1664019,1663861,792,0,792,,96,Urban Collector
4821209,1663981,1664019,792,0,792,,97,Urban Local
4821213,1664013,1663818,1003,0,1003,,86,Urban Minor Arterial
4821214,1664021,1664013,634,0,634,,97,Urban Local
4821223,1663973,1664021,792,0,211,,97,Urban Local
4821223,1663973,1664021,792,211,792,,97,Urban Local
4821224,1664017,1663903,1056,0,686,,96,Urban Collector
4821224,1664017,1663903,1056,686,1056,,96,Urban Collector
4821233,1664025,1663983,317,0,317,,97,Urban Local
4821252,1664017,1664038,158,0,158,,96,Urban Collector
4821267,1664038,1664051,370,0,370,,96,Urban Collector
4821268,1664026,1664051,158,0,158,,97,Urban Local
4821269,1664065,1664002,317,0,317,,97,Urban Local
4821274,1664069,1664021,264,0,264,,97,Urban Local
4821275,1663968,1664064,950,0,950,,97,Urban Local
4821276,1664051,1664063,317,0,317,,96,Urban Collector
4821277,1664032,1664063,158,0,158,,97,Urban Local
4821280,1663983,1664078,686,0,686,,97,Urban Local
4821287,1664062,1664082,158,0,158,,97,Urban Local
4821288,1664082,1664025,422,0,422,,97,Urban Local
4821290,1664038,1664079,211,0,211,,97,Urban Local
4821313,1664167,1663549,3590,0,3590,,45,Rural Local
4821316,1664174,1664167,4066,0,4066,,45,Rural Local
4821320,1664125,1664122,370,0,370,,97,Urban Local
4821323,1664064,1664126,370,0,158,,97,Urban Local
4821323,1664064,1664126,370,158,370,,97,Urban Local
4821324,1664126,1664114,211,0,211,,97,Urban Local
4821339,1664063,1664137,792,0,211,,96,Urban Collector
4821339,1664063,1664137,792,211,792,,96,Urban Collector
4821340,1664137,1664082,370,0,370,,97,Urban Local
4821341,1664082,1664025,1373,0,1373,,97,Urban Local
4821344,1664009,1664147,845,0,845,,96,Urban Collector
4821347,1664148,1664125,581,0,581,,97,Urban Local
4821348,1664128,1664148,264,0,264,,97,Urban Local
4821356,1664157,1664125,264,0,264,,97,Urban Local
4821359,1664093,1664159,581,0,581,,97,Urban Local
4821360,1664159,1664122,264,0,264,,96,Urban Collector
4821361,1664121,1664155,158,0,158,,97,Urban Local
4821362,1664064,1664155,792,0,792,,97,Urban Local
4821367,1664163,1664126,317,0,317,,97,Urban Local
4821374,1664051,1664165,634,0,634,,97,Urban Local
4821387,1663916,1664185,1742,0,158,,97,Urban Local
4821387,1663916,1664185,1742,158,1373,,97,Urban Local
4821387,1663916,1664185,1742,1373,1742,,97,Urban Local
4821390,1664147,1664190,264,0,264,,96,Urban Collector
4821395,1664155,1664199,158,0,158,,97,Urban Local
4821396,1664208,1664159,370,0,211,,96,Urban Collector
4821396,1664208,1664159,370,211,370,,96,Urban Collector
4821397,1664204,1664163,317,0,317,,97,Urban Local
4821410,1664159,1664228,528,0,528,,97,Urban Local
4821413,1664237,1664148,475,0,475,,97,Urban Local
4821416,1664170,1664247,317,0,317,,97,Urban Local
4821417,1664190,1664247,528,0,528,,97,Urban Local
4821418,1664247,1664237,211,0,211,,97,Urban Local
4821424,1664248,1664163,528,0,211,,97,Urban Local
4821424,1664248,1664163,528,211,528,,97,Urban Local
4821427,1664148,1664256,581,0,581,,97,Urban Local
4821429,1664255,1664013,1267,0,581,,86,Urban Minor Arterial
4821429,1664255,1664013,1267,581,1267,,86,Urban Minor Arterial
4821437,1664266,1664248,158,0,158,,97,Urban Local
4821440,1664271,1664137,1003,0,1003,,96,Urban Collector
4821441,1664155,1664271,739,0,739,,97,Urban Local
4821462,1664291,1664237,317,0,317,,97,Urban Local
4821463,1664247,1664295,211,0,211,,97,Urban Local
4821466,1664271,1664290,739,0,211,,96,Urban Collector
4821466,1664271,1664290,739,211,739,,96,Urban Collector
4821467,1664290,1664248,264,0,264,,97,Urban Local
4821515,1664328,1664255,422,0,317,,86,Urban Minor Arterial
4821515,1664328,1664255,422,317,422,,86,Urban Minor Arterial
4821524,1664344,1664301,475,0,475,,97,Urban Local
4821525,1664344,1664271,422,0,422,,97,Urban Local
4821526,1664290,1664349,475,0,475,,96,Urban Collector
4821527,1664190,1664359,792,0,634,,96,Urban Collector
4821527,1664190,1664359,792,634,792,,96,Urban Collector
4821528,1664355,1664290,317,0,317,,97,Urban Local
4821548,1664349,1664378,158,0,158,,96,Urban Collector
4821549,1664328,1664378,370,0,370,,97,Urban Local
4821556,1664355,1664391,528,0,528,,97,Urban Local
4821557,1664137,1664344,1901,0,1901,,97,Urban Local
4821569,1664378,1664414,422,0,422,,96,Urban Collector
4821616,1663739,1664487,3854,0,3854,,45,Rural Local
4821630,1664213,1664467,1214,0,634,,60,Urban Other Connecting Link Principal Arterial
4821630,1664213,1664467,1214,634,1214,,60,Urban Other Connecting Link Principal Arterial
4821635,1663943,1664489,3062,0,3062,,96,Urban Collector
4821638,1664486,1664294,845,0,845,,97,Urban Local
4821661,1664487,1664202,5597,0,1426,,45,Rural Local
4821661,1664487,1664202,5597,1426,5597,,45,Rural Local
4821664,1664482,1664355,686,0,446,,97,Urban Local
4821664,1664482,1664355,686,446,581,,97,Urban Local
4821664,1664482,1664355,686,581,686,,97,Urban Local
4821728,1664202,1664609,2112,0,2112,,45,Rural Local
4821772,1664174,1664709,2957,0,2957,,45,Rural Local
4821850,1664487,1664738,2534,0,1426,,45,Rural Local
4821850,1664487,1664738,2534,1426,2534,,45,Rural Local
4821853,1664738,1664742,1162,0,1162,,45,Rural Local
4821910,1664797,1664605,1373,0,1373,,45,Rural Local
4822123,1665038,10787,4541,0,1056,,45,Rural Local
4822123,1665038,10787,4541,1056,4541,,45,Rural Local
4822138,1665100,1664167,4858,0,4858,,45,Rural Local
4822207,1664738,1665120,1531,0,211,,45,Rural Local
4822207,1664738,1665120,1531,211,1531,,45,Rural Local
4822208,1665116,1665118,264,0,264,,96,Urban Collector
4822209,1665118,1664999,475,0,475,,45,Rural Local
4822212,1665118,1665120,1003,0,1003,,96,Urban Collector
4822216,1665114,1665113,686,0,686,,96,Urban Collector
4822220,1665090,1665091,422,0,91,,86,Urban Minor Arterial
4822220,1665090,1665091,422,91,422,,86,Urban Minor Arterial
4822228,1664489,1665133,2693,0,2693,,96,Urban Collector
4822233,1665132,1665133,1320,0,1320,,86,Urban Minor Arterial
4822397,1665297,1665299,475,0,475,,97,Urban Local
4822450,1665330,1665091,898,0,739,,97,Urban Local
4822450,1665330,1665091,898,739,898,,97,Urban Local
4822504,1665410,1665116,1109,0,1109,,97,Urban Local
4822529,1665297,1665444,528,0,528,,97,Urban Local
4822550,1665482,1665153,6758,0,6758,,45,Rural Local
4822590,1665551,1665100,2376,0,2376,,45,Rural Local
4822635,1665551,1665601,1478,0,1478,,45,Rural Local
4822654,1665410,1665552,739,0,739,,97,Urban Local
4822724,1665552,1665612,158,0,158,,97,Urban Local
4822730,1665614,1665586,739,0,739,,97,Urban Local
4822765,1665648,1665614,370,0,370,,97,Urban Local
4822766,1665648,1665410,792,0,792,,97,Urban Local
4822792,1665614,1665662,211,0,211,,97,Urban Local
4822816,1665671,1665648,370,0,317,,97,Urban Local
4822816,1665671,1665648,370,317,370,,97,Urban Local
4822817,1665552,1665671,528,0,528,,97,Urban Local
4822896,1665735,1665671,1003,0,450,,97,Urban Local
4822896,1665735,1665671,1003,450,1003,,97,Urban Local
4822897,1665120,1665735,2165,0,2165,,96,Urban Collector
4822921,1665671,1665741,370,0,370,,97,Urban Local
4823013,1665153,1665861,2587,0,2587,CTH,20,Rural Minor Arterial
4823014,1665861,1663992,11986,0,11986,,45,Rural Local
4823609,1666240,1666324,528,0,528,,97,Urban Local
4823610,1666324,1666285,422,0,422,,97,Urban Local
4823721,1666324,1666414,422,0,422,,97,Urban Local
4823729,1666385,1666361,158,0,158,,97,Urban Local
4823732,1666386,1666385,264,0,264,,97,Urban Local
4823733,1666414,1666421,370,0,370,,97,Urban Local
4823739,1666473,1666471,686,0,686,,45,Rural Local
4823740,1663992,1666465,10560,0,10560,,45,Rural Local
4823750,1666385,1666420,581,0,581,,97,Urban Local
4823763,1666485,1665861,2746,0,2746,CTH,20,Rural Minor Arterial
4823838,1666500,1665823,3749,0,3221,,45,Rural Local
4823838,1666500,1665823,3749,3221,3749,,45,Rural Local
4823839,1666500,1666498,739,0,739,CTH,30,Rural Major Collector
4823857,1666511,1666414,370,0,370,,97,Urban Local
4823917,1666588,1666511,370,0,370,,97,Urban Local
4823919,1666588,1666584,422,0,422,,97,Urban Local
4823922,1666587,1666506,317,0,317,,96,Urban Collector
4824008,1666642,1666588,528,0,528,,97,Urban Local
4824078,1666509,1666684,845,0,845,,97,Urban Local
4824079,1666688,1666648,211,0,211,,97,Urban Local
4824109,1666684,1666726,528,0,528,,97,Urban Local
4824124,1666688,1666737,898,0,898,,97,Urban Local
4824125,1666737,1666512,1109,0,1109,,97,Urban Local
4824249,1666684,1666858,792,0,792,,97,Urban Local
4824261,1666865,1666844,317,0,317,,97,Urban Local
4824262,1666858,1666865,581,0,581,,97,Urban Local
4824344,1666865,1666938,528,0,225,,97,Urban Local
4824344,1666865,1666938,528,225,275,,97,Urban Local
4824344,1666865,1666938,528,275,528,,97,Urban Local
4824386,1666938,1666998,211,0,211,,97,Urban Local
4824390,1666998,1667003,370,0,370,,97,Urban Local
4824398,1667020,1666923,634,0,634,,97,Urban Local
4824399,1667020,1667021,528,0,528,,97,Urban Local
4824400,1667021,1666688,2006,0,1320,,97,Urban Local
4824400,1667021,1666688,2006,1320,2006,,97,Urban Local
4824403,1667037,1666485,2693,0,422,CTH,20,Rural Minor Arterial
4824403,1667037,1666485,2693,422,2693,CTH,20,Rural Minor Arterial
4824404,1667026,1667037,2218,0,2218,,45,Rural Local
4824439,1666858,1667028,845,0,845,,97,Urban Local
4824440,1667028,1667020,422,0,422,,97,Urban Local
4824445,1667028,1666865,1109,0,1109,,97,Urban Local
4824486,1667070,1667066,317,0,317,,97,Urban Local
4824487,1666998,1667070,475,0,475,,97,Urban Local
4824500,1667083,1667070,422,0,422,,97,Urban Local
4824517,1667083,1667104,422,0,422,,97,Urban Local
4824518,1667104,1667028,528,0,528,,97,Urban Local
4824525,1667021,1667104,1478,0,1478,,97,Urban Local
4824526,1667108,1666587,2693,0,2693,,96,Urban Collector
4824542,1667098,1667097,581,0,53,,97,Urban Local
4824542,1667098,1667097,581,53,581,,97,Urban Local
4824551,1667100,1667098,1795,0,158,,97,Urban Local
4824551,1667100,1667098,1795,158,318,,97,Urban Local
4824551,1667100,1667098,1795,318,1298,,97,Urban Local
4824551,1667100,1667098,1795,1298,1584,,97,Urban Local
4824551,1667100,1667098,1795,1584,1795,,97,Urban Local
4824608,1667104,1667174,528,0,528,,97,Urban Local
4824609,1667174,1667145,317,0,317,,97,Urban Local
4824627,1667066,1667203,1003,0,1003,,97,Urban Local
4824675,1667238,1667083,1056,0,1056,,97,Urban Local
